t_s,copter_n,copter_e,copter_d,rover_n,rover_e,rover_d,oracle_cx,oracle_cy,oracle_w,oracle_h,det_bbox_cx,det_bbox_cy,det_new,track_cx,track_cy,track_w,track_h,track_id,pix_err_vs_oracle,vx_cmd,vy_cmd,yaw_rate_cmd,loop_dt_ms
3.756,9.72,-9.19,-9.54,11.16,-9.19,0.00,330.0,157.0,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,83.5,-0.000,0.000,0.0000,50.1
3.806,9.72,-9.19,-9.54,11.17,-9.19,0.00,330.0,156.3,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,84.3,-0.000,0.000,0.0000,50.1
3.856,9.72,-9.19,-9.54,11.18,-9.19,0.00,330.1,155.6,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,85.0,-0.000,0.000,0.0000,50.1
3.906,9.72,-9.19,-9.54,11.19,-9.19,0.00,330.2,154.9,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,85.7,-0.000,0.000,0.0000,50.1
3.956,9.72,-9.19,-9.54,11.21,-9.19,0.00,330.3,154.2,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,86.5,-0.000,0.000,0.0000,50.1
4.006,9.72,-9.19,-9.54,11.22,-9.19,0.00,330.4,153.4,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,87.2,-0.000,0.000,0.0000,50.1
4.056,9.72,-9.19,-9.54,11.23,-9.19,0.00,330.5,152.7,116.2,232.4,,,0,320.0,240.0,640.0,480.0,1,87.9,-0.000,0.000,0.0000,50.1
4.106,9.72,-9.19,-9.54,11.24,-9.19,0.00,330.6,152.0,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
4.156,9.72,-9.19,-9.54,11.26,-9.19,0.00,330.7,151.2,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
4.206,9.72,-9.19,-9.54,11.27,-9.19,0.00,330.7,150.5,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
4.256,9.72,-9.19,-9.54,11.28,-9.19,0.00,330.8,149.8,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
4.306,9.72,-9.19,-9.54,11.29,-9.19,0.00,330.9,149.0,116.2,232.4,,,0,,,,,,,0.000,0.000,0.0000,50.1
4.356,9.72,-9.19,-9.54,11.31,-9.19,0.00,331.0,148.3,116.2,232.4,320.0,240.0,1,320.0,240.0,640.0,480.0,2,92.4,-0.000,0.000,0.0000,50.1
4.406,9.71,-9.19,-9.54,11.32,-9.19,0.00,331.1,147.5,116.2,232.4,320.0,240.0,0,320.0,240.0,640.0,480.0,2,93.1,-0.000,0.000,0.0000,50.1
4.456,9.71,-9.19,-9.54,11.33,-9.19,0.00,331.2,146.8,116.2,232.4,320.0,240.0,0,320.0,240.0,640.0,480.0,2,93.9,-0.000,0.000,0.0000,50.1
4.506,9.71,-9.19,-9.54,11.34,-9.19,0.00,331.3,146.1,116.2,232.4,320.0,240.0,0,320.0,240.0,640.0,480.0,2,94.6,-0.000,0.000,0.0000,50.1
4.556,9.71,-9.19,-9.54,11.36,-9.19,0.00,331.4,145.3,116.2,232.4,320.0,240.0,0,320.0,240.0,640.0,480.0,2,95.3,-0.000,0.000,0.0000,50.0
4.606,9.71,-9.19,-9.54,11.37,-9.19,0.00,331.5,144.6,116.2,232.4,320.0,240.0,0,320.0,240.0,640.0,480.0,2,96.1,-0.000,0.000,0.0000,50.1
4.657,9.71,-9.19,-9.54,11.38,-9.19,0.00,331.5,143.9,116.2,232.4,320.0,240.0,0,320.0,240.0,640.0,480.0,2,96.8,-0.000,0.000,0.0000,50.1
4.707,9.71,-9.19,-9.54,11.39,-9.19,0.00,331.6,143.1,116.2,232.4,320.0,240.0,0,320.0,240.0,640.0,480.0,2,97.6,-0.000,0.000,0.0000,50.1
4.757,9.71,-9.19,-9.54,11.41,-9.19,0.00,331.7,142.4,116.2,232.4,320.0,240.0,0,320.0,240.0,640.0,480.0,2,98.3,-0.000,0.000,0.0000,50.1
4.807,9.71,-9.19,-9.54,11.42,-9.19,0.00,331.8,141.7,116.2,232.3,320.0,240.0,0,320.0,240.0,640.0,480.0,2,99.0,-0.000,0.000,0.0000,50.1
4.857,9.71,-9.19,-9.54,11.43,-9.19,0.00,331.9,140.9,116.2,232.3,320.0,240.0,0,320.0,240.0,640.0,480.0,2,99.8,-0.000,0.000,0.0000,50.1
4.907,9.71,-9.19,-9.54,11.44,-9.19,0.00,332.0,140.2,116.2,232.3,320.0,240.0,0,320.0,240.0,640.0,480.0,2,100.5,-0.000,0.000,0.0000,50.1
4.957,9.71,-9.19,-9.54,11.46,-9.19,0.00,332.1,139.5,116.2,232.3,320.0,240.0,0,320.0,240.0,640.0,480.0,2,101.2,-0.000,0.000,0.0000,50.1
5.007,9.71,-9.19,-9.54,11.47,-9.19,0.00,332.2,138.8,116.2,232.3,320.0,240.0,0,320.0,240.0,640.0,480.0,2,102.0,-0.000,0.000,0.0000,50.1
5.057,9.71,-9.19,-9.54,11.48,-9.19,0.00,332.3,138.0,116.2,232.3,320.0,240.0,0,320.0,240.0,640.0,480.0,2,102.7,-0.000,0.000,0.0000,50.1
5.107,9.71,-9.19,-9.54,11.49,-9.19,0.00,332.4,137.3,116.2,232.3,320.0,240.0,0,320.0,240.0,640.0,480.0,2,103.4,-0.000,0.000,0.0000,50.1
5.157,9.71,-9.19,-9.54,11.51,-9.19,0.00,332.4,136.6,116.2,232.3,,,0,320.0,240.0,640.0,480.0,2,104.2,-0.000,0.000,0.0000,50.1
5.207,9.71,-9.19,-9.54,11.52,-9.19,0.00,332.5,135.9,116.2,232.3,,,0,320.0,240.0,640.0,480.0,2,104.9,-0.000,0.000,0.0000,50.1
5.257,9.71,-9.19,-9.54,11.53,-9.19,0.00,332.6,135.1,116.2,232.3,,,0,320.0,240.0,640.0,480.0,2,105.6,-0.000,0.000,0.0000,50.1
5.307,9.71,-9.19,-9.54,11.54,-9.19,0.00,332.7,134.4,116.2,232.3,,,0,320.0,240.0,640.0,480.0,2,106.4,-0.000,0.000,0.0000,50.1
5.357,9.71,-9.19,-9.54,11.56,-9.19,0.00,332.8,133.7,116.2,232.3,,,0,320.0,240.0,640.0,480.0,2,107.1,-0.000,0.000,0.0000,50.1
5.407,9.71,-9.19,-9.54,11.57,-9.19,0.00,332.9,133.0,116.2,232.3,,,0,320.0,240.0,640.0,480.0,2,107.8,-0.000,0.000,0.0000,50.1
5.458,9.71,-9.19,-9.54,11.58,-9.19,0.00,333.0,132.2,116.2,232.3,,,0,320.0,240.0,640.0,480.0,2,108.5,-0.000,0.000,0.0000,50.1
5.508,9.71,-9.19,-9.54,11.59,-9.19,0.00,333.1,131.5,116.2,232.3,,,0,320.0,240.0,640.0,480.0,2,109.3,-0.000,0.000,0.0000,50.1
5.558,9.71,-9.19,-9.54,11.61,-9.19,0.00,333.2,130.8,116.2,232.3,,,0,320.0,240.0,640.0,480.0,2,110.0,-0.000,0.000,0.0000,50.1
5.608,9.71,-9.19,-9.54,11.62,-9.19,0.00,333.2,130.1,116.2,232.3,,,0,320.0,240.0,640.0,480.0,2,110.7,-0.000,0.000,0.0000,50.1
5.658,9.71,-9.19,-9.54,11.63,-9.19,0.00,333.3,129.4,116.2,232.3,,,0,320.0,240.0,640.0,480.0,2,111.4,-0.000,0.000,0.0000,50.1
5.708,9.71,-9.19,-9.54,11.64,-9.19,0.00,333.4,128.7,116.2,232.3,,,0,320.0,240.0,640.0,480.0,2,112.2,-0.000,0.000,0.0000,50.1
5.758,9.71,-9.19,-9.54,11.66,-9.19,0.00,333.5,127.9,116.2,232.3,,,0,320.0,240.0,640.0,480.0,2,112.9,-0.000,0.000,0.0000,50.1
5.808,9.71,-9.19,-9.54,11.67,-9.19,0.00,333.6,127.2,116.2,232.4,,,0,320.0,240.0,640.0,480.0,2,113.6,-0.000,0.000,0.0000,50.1
5.858,9.71,-9.19,-9.54,11.68,-9.19,0.00,333.7,126.5,116.2,232.4,,,0,320.0,240.0,640.0,480.0,2,114.3,-0.000,0.000,0.0000,50.1
