t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd
51.82,CARRY,13.26,-0.02,-9.48,13.47,-0.01,1,0,321.9,228.0,12.2,0.241,0.037
51.87,CARRY,13.26,-0.02,-9.48,13.48,-0.01,1,0,322.0,227.2,12.9,0.255,0.039
51.92,CARRY,13.29,-0.02,-9.48,13.49,-0.01,1,0,321.9,227.9,12.2,0.241,0.037
51.97,CARRY,13.29,-0.02,-9.48,13.51,-0.01,1,0,322.0,227.2,12.9,0.256,0.039
52.02,CARRY,13.31,-0.02,-9.48,13.52,-0.01,1,0,321.9,227.9,12.2,0.241,0.037
52.07,CARRY,13.31,-0.02,-9.48,13.53,-0.01,1,0,322.0,227.2,12.9,0.256,0.039
52.12,CARRY,13.34,-0.02,-9.48,13.54,-0.01,1,0,321.8,228.0,12.2,0.241,0.037
52.17,CARRY,13.34,-0.02,-9.48,13.56,-0.01,1,0,321.9,227.2,12.9,0.255,0.039
52.22,CARRY,13.36,-0.02,-9.48,13.57,-0.01,1,0,321.8,227.9,12.2,0.241,0.037
52.27,CARRY,13.36,-0.02,-9.48,13.58,-0.01,1,0,321.9,227.2,12.9,0.256,0.038
52.32,CARRY,13.39,-0.02,-9.48,13.59,-0.01,1,0,321.8,227.9,12.2,0.241,0.036
52.37,CARRY,13.39,-0.02,-9.48,13.61,-0.01,1,0,321.9,227.2,12.9,0.256,0.038
52.42,CARRY,13.41,-0.02,-9.48,13.62,-0.01,1,0,321.8,228.0,12.2,0.241,0.035
52.47,CARRY,13.41,-0.02,-9.48,13.63,-0.01,1,0,321.9,227.2,12.9,0.255,0.037
52.52,CARRY,13.44,-0.02,-9.48,13.65,-0.01,1,0,321.7,228.0,12.2,0.241,0.035
52.57,CARRY,13.44,-0.02,-9.48,13.66,-0.01,1,0,321.8,227.2,12.9,0.255,0.036
52.62,CARRY,13.46,-0.02,-9.48,13.67,-0.01,1,0,321.7,228.0,12.1,0.24,0.034
52.67,CARRY,13.46,-0.02,-9.48,13.68,-0.01,1,0,321.8,227.3,12.9,0.255,0.036
52.72,CARRY,13.49,-0.02,-9.48,13.7,-0.01,1,0,321.7,228.0,12.1,0.24,0.033
52.77,CARRY,13.49,-0.02,-9.48,13.71,-0.01,1,0,321.7,227.3,12.9,0.255,0.035
52.82,CARRY,13.51,-0.02,-9.48,13.72,-0.01,1,0,321.6,228.0,12.1,0.24,0.033
52.87,CARRY,13.51,-0.02,-9.48,13.73,-0.01,1,0,321.7,227.3,12.9,0.255,0.034
52.93,CARRY,13.54,-0.02,-9.48,13.75,-0.01,1,0,321.6,228.0,12.1,0.24,0.032
52.98,CARRY,13.54,-0.02,-9.48,13.76,-0.01,1,0,321.7,227.3,12.9,0.255,0.034
53.03,CARRY,13.56,-0.02,-9.48,13.77,-0.01,1,0,321.6,228.0,12.1,0.24,0.031
53.08,CARRY,13.56,-0.02,-9.48,13.78,-0.01,1,0,321.7,227.3,12.9,0.255,0.033
53.13,CARRY,13.59,-0.02,-9.48,13.8,-0.01,1,0,321.5,228.0,12.1,0.24,0.031
53.18,CARRY,13.59,-0.02,-9.48,13.81,-0.01,1,0,321.6,227.3,12.8,0.255,0.032
53.23,CARRY,13.61,-0.02,-9.48,13.82,-0.01,1,0,321.5,228.0,12.1,0.24,0.03
53.28,CARRY,13.61,-0.02,-9.48,13.83,-0.01,1,0,321.6,227.3,12.8,0.255,0.032
53.33,CARRY,13.64,-0.01,-9.48,13.85,-0.01,1,0,321.5,228.0,12.1,0.241,0.03
53.38,CARRY,13.64,-0.01,-9.48,13.86,-0.01,1,0,321.6,227.2,12.9,0.255,0.032
53.43,CARRY,13.66,-0.01,-9.48,13.87,-0.01,1,0,321.5,228.0,12.1,0.241,0.03
53.48,CARRY,13.66,-0.01,-9.48,13.88,-0.01,1,0,321.6,227.2,12.8,0.255,0.031
53.53,CARRY,13.69,-0.01,-9.48,13.9,-0.01,1,0,321.5,228.0,12.1,0.24,0.029
53.58,CARRY,13.69,-0.01,-9.48,13.91,-0.01,1,0,321.6,227.3,12.8,0.255,0.031
53.63,CARRY,13.71,-0.01,-9.48,13.92,-0.01,1,0,321.4,228.0,12.1,0.24,0.029
53.68,CARRY,13.71,-0.01,-9.48,13.93,-0.01,1,0,321.5,227.3,12.8,0.255,0.031
53.73,CARRY,13.74,-0.01,-9.48,13.95,-0.01,1,0,321.4,228.0,12.1,0.24,0.028
53.78,CARRY,13.74,-0.01,-9.48,13.96,-0.01,1,0,321.5,227.3,12.8,0.255,0.03
53.83,CARRY,13.76,-0.01,-9.48,13.97,-0.01,1,0,321.4,228.0,12.1,0.24,0.028
53.88,CARRY,13.76,-0.01,-9.48,13.98,-0.01,1,0,321.5,227.3,12.8,0.255,0.029
53.93,CARRY,13.79,-0.01,-9.48,14.0,-0.01,1,0,321.3,228.0,12.1,0.24,0.027
53.98,CARRY,13.79,-0.01,-9.48,14.01,-0.01,1,0,321.4,227.3,12.8,0.255,0.029
54.03,CARRY,13.81,-0.01,-9.48,14.02,-0.01,1,0,321.3,228.0,12.1,0.24,0.026
54.08,CARRY,13.81,-0.01,-9.48,14.03,-0.01,1,0,321.4,227.3,12.8,0.255,0.028
54.13,CARRY,13.84,-0.01,-9.48,14.05,-0.01,1,0,321.3,228.0,12.1,0.24,0.025
54.18,CARRY,13.84,-0.01,-9.48,14.06,-0.01,1,0,321.3,227.3,12.8,0.255,0.027
54.23,CARRY,13.86,-0.01,-9.49,14.07,-0.01,1,0,321.2,228.0,12.0,0.239,0.024
54.28,CARRY,13.86,-0.01,-9.49,14.08,-0.01,1,0,321.3,227.3,12.8,0.254,0.026
54.33,CARRY,13.89,-0.01,-9.49,14.1,-0.01,1,0,321.2,228.0,12.0,0.239,0.024
54.38,CARRY,13.89,-0.01,-9.49,14.11,-0.01,1,0,321.3,227.3,12.7,0.254,0.025
54.43,CARRY,13.92,-0.01,-9.49,14.12,-0.01,1,0,321.2,228.0,12.0,0.239,0.023
54.48,CARRY,13.92,-0.01,-9.49,14.13,-0.01,1,0,321.2,227.3,12.7,0.254,0.025
54.53,CARRY,13.94,-0.01,-9.49,14.15,-0.01,1,0,321.1,228.0,12.0,0.239,0.023
54.58,CARRY,13.94,-0.01,-9.49,14.16,-0.01,1,0,321.2,227.3,12.7,0.254,0.024
54.63,CARRY,13.97,-0.01,-9.49,14.17,-0.01,1,0,321.1,228.0,12.0,0.239,0.023
54.68,CARRY,13.97,-0.01,-9.49,14.18,-0.01,1,0,321.2,227.3,12.7,0.254,0.024
54.73,CARRY,13.99,-0.01,-9.49,14.2,-0.01,1,0,321.1,228.0,12.0,0.24,0.023
54.78,CARRY,13.99,-0.01,-9.49,14.21,-0.01,1,0,321.2,227.3,12.8,0.254,0.024
54.83,CARRY,14.01,-0.01,-9.49,14.22,-0.01,1,0,321.1,228.0,12.0,0.24,0.023
54.88,CARRY,14.01,-0.01,-9.49,14.23,-0.01,1,0,321.2,227.3,12.8,0.254,0.025
54.93,CARRY,14.04,-0.01,-9.49,14.25,-0.01,1,0,321.2,228.0,12.1,0.24,0.023
54.98,CARRY,14.04,-0.01,-9.49,14.26,-0.01,1,0,321.2,227.3,12.8,0.255,0.025
55.03,CARRY,14.06,-0.01,-9.49,14.27,-0.01,1,0,321.2,228.0,12.1,0.241,0.023
55.08,CARRY,14.06,-0.01,-9.49,14.28,-0.01,1,0,321.3,227.2,12.8,0.255,0.025
55.13,CARRY,14.09,-0.01,-9.49,14.3,-0.01,1,0,321.2,228.0,12.1,0.241,0.024
55.18,CARRY,14.09,-0.01,-9.49,14.31,-0.01,1,0,321.3,227.2,12.8,0.255,0.026
55.23,CARRY,14.11,-0.01,-9.49,14.32,-0.01,1,0,321.2,227.9,12.1,0.241,0.025
55.28,CARRY,14.11,-0.01,-9.49,14.33,-0.01,1,0,321.3,227.2,12.9,0.256,0.026
55.33,CARRY,14.14,-0.01,-9.49,14.35,-0.01,1,0,321.3,227.9,12.2,0.242,0.025
55.38,CARRY,14.14,-0.01,-9.49,14.36,-0.01,1,0,321.4,227.2,12.9,0.257,0.027
55.43,CARRY,14.16,-0.01,-9.49,14.37,-0.01,1,0,321.3,227.9,12.2,0.243,0.026
55.48,CARRY,14.16,-0.01,-9.49,14.38,-0.01,1,0,321.4,227.1,12.9,0.257,0.028
55.53,CARRY,14.19,-0.01,-9.49,14.4,-0.01,1,0,321.3,227.8,12.2,0.243,0.027
55.58,CARRY,14.19,-0.01,-9.49,14.41,-0.01,1,0,321.4,227.1,13.0,0.258,0.029
55.63,CARRY,14.21,-0.01,-9.49,14.42,-0.01,1,0,321.4,227.8,12.2,0.243,0.027
55.68,CARRY,14.21,-0.01,-9.49,14.43,-0.01,1,0,321.5,227.1,13.0,0.258,0.029
55.73,CARRY,14.24,-0.01,-9.49,14.45,-0.01,1,0,321.4,227.8,12.2,0.243,0.028
55.78,CARRY,14.24,-0.01,-9.49,14.46,-0.01,1,0,321.5,227.1,13.0,0.258,0.03
55.83,CARRY,14.26,-0.01,-9.49,14.47,-0.01,1,0,321.4,227.8,12.2,0.243,0.028
55.88,CARRY,14.26,-0.01,-9.49,14.48,-0.01,1,0,321.5,227.1,13.0,0.258,0.03
55.93,CARRY,14.29,-0.01,-9.49,14.5,-0.01,1,0,321.4,227.9,12.2,0.243,0.029
55.98,CARRY,14.29,-0.01,-9.49,14.51,-0.01,1,0,321.5,227.1,13.0,0.257,0.031
56.03,CARRY,14.31,-0.01,-9.49,14.52,-0.01,1,0,321.5,227.9,12.2,0.243,0.029
56.08,CARRY,14.31,-0.01,-9.49,14.53,-0.01,1,0,321.5,227.1,13.0,0.257,0.031
56.13,CARRY,14.34,-0.01,-9.49,14.55,-0.01,1,0,321.5,227.9,12.2,0.243,0.029
56.18,CARRY,14.34,-0.01,-9.49,14.56,-0.01,1,0,321.6,227.1,13.0,0.257,0.031
56.23,CARRY,14.36,-0.01,-9.49,14.57,-0.01,1,0,321.5,227.9,12.2,0.242,0.03
56.28,CARRY,14.36,-0.01,-9.49,14.58,-0.01,1,0,321.6,227.2,12.9,0.257,0.031
56.33,CARRY,14.39,-0.01,-9.49,14.6,-0.01,1,0,321.5,227.9,12.2,0.242,0.03
56.38,CARRY,14.39,-0.01,-9.49,14.61,-0.01,1,0,321.6,227.2,12.9,0.257,0.032
56.43,CARRY,14.41,-0.01,-9.49,14.62,-0.01,1,0,321.5,227.9,12.2,0.242,0.03
56.48,CARRY,14.41,-0.01,-9.49,14.63,-0.01,1,0,321.6,227.2,12.9,0.257,0.032
56.53,CARRY,14.44,-0.01,-9.49,14.65,-0.01,1,0,321.5,227.9,12.2,0.242,0.03
56.58,CARRY,14.44,-0.01,-9.49,14.66,-0.01,1,0,321.6,227.2,12.9,0.257,0.032
56.63,CARRY,14.46,-0.02,-9.49,14.67,-0.01,1,0,321.5,227.9,12.2,0.242,0.03
56.68,CARRY,14.46,-0.02,-9.49,14.68,-0.01,1,0,321.6,227.2,12.9,0.257,0.032
56.73,CARRY,14.49,-0.02,-9.49,14.7,-0.01,1,0,321.5,227.9,12.2,0.242,0.03
56.78,CARRY,14.49,-0.02,-9.49,14.71,-0.01,1,0,321.6,227.2,12.9,0.257,0.032
56.83,CARRY,14.51,-0.02,-9.49,14.72,-0.01,1,0,321.5,227.9,12.2,0.242,0.03
56.88,CARRY,14.51,-0.02,-9.49,14.73,-0.01,1,0,321.6,227.2,12.9,0.257,0.032
56.93,CARRY,14.54,-0.02,-9.49,14.75,-0.01,1,0,321.5,227.9,12.2,0.242,0.031
56.98,CARRY,14.54,-0.02,-9.49,14.76,-0.01,1,0,321.6,227.2,12.9,0.257,0.032
57.03,CARRY,14.56,-0.02,-9.49,14.77,-0.01,1,0,321.5,227.9,12.2,0.242,0.031
57.08,CARRY,14.56,-0.02,-9.49,14.78,-0.01,1,0,321.6,227.2,12.9,0.257,0.032
57.13,CARRY,14.59,-0.02,-9.49,14.8,-0.01,1,0,321.5,227.9,12.2,0.242,0.031
57.18,CARRY,14.59,-0.02,-9.49,14.81,-0.01,1,0,321.6,227.2,12.9,0.257,0.032
57.23,CARRY,14.61,-0.02,-9.49,14.82,-0.01,1,0,321.5,227.9,12.2,0.242,0.031
57.28,CARRY,14.61,-0.02,-9.49,14.83,-0.01,1,0,321.6,227.2,12.9,0.256,0.032
57.33,CARRY,14.64,-0.02,-9.49,14.85,-0.01,1,0,321.5,227.9,12.2,0.241,0.031
57.38,CARRY,14.64,-0.02,-9.49,14.86,-0.01,1,0,321.6,227.2,12.9,0.256,0.032
57.43,CARRY,14.66,-0.02,-9.49,14.87,-0.01,1,0,321.5,227.9,12.2,0.241,0.031
57.48,CARRY,14.66,-0.02,-9.49,14.88,-0.01,1,0,321.6,227.2,12.9,0.256,0.033
57.53,CARRY,14.69,-0.02,-9.48,14.9,-0.01,1,0,321.5,227.9,12.2,0.241,0.031
57.58,CARRY,14.69,-0.02,-9.48,14.91,-0.01,1,0,321.6,227.2,12.9,0.256,0.033
57.63,CARRY,14.71,-0.02,-9.48,14.92,-0.01,1,0,321.5,228.0,12.1,0.241,0.031
57.68,CARRY,14.71,-0.02,-9.48,14.93,-0.01,1,0,321.6,227.2,12.9,0.255,0.033
57.73,CARRY,14.74,-0.02,-9.48,14.95,-0.01,1,0,321.5,228.0,12.1,0.24,0.031
57.78,CARRY,14.74,-0.02,-9.48,14.96,-0.01,1,0,321.6,227.3,12.9,0.255,0.032
57.83,CARRY,14.77,-0.02,-9.48,14.97,-0.01,1,0,321.5,228.0,12.1,0.24,0.031
57.88,CARRY,14.77,-0.02,-9.48,14.98,-0.01,1,0,321.6,227.3,12.8,0.254,0.033
57.93,CARRY,14.79,-0.02,-9.48,15.0,-0.01,1,0,321.6,228.1,12.0,0.239,0.031
57.98,CARRY,14.79,-0.02,-9.48,15.01,-0.01,1,0,321.6,227.3,12.8,0.253,0.033
58.03,CARRY,14.82,-0.02,-9.48,15.02,-0.01,1,0,321.6,228.1,12.0,0.238,0.032
58.08,CARRY,14.82,-0.02,-9.48,15.03,-0.01,1,0,321.7,227.4,12.7,0.253,0.033
58.13,CARRY,14.84,-0.02,-9.48,15.05,-0.01,1,0,321.6,228.1,12.0,0.238,0.032
58.18,CARRY,14.84,-0.02,-9.48,15.06,-0.01,1,0,321.7,227.4,12.7,0.252,0.034
58.23,CARRY,14.87,-0.02,-9.48,15.07,-0.01,1,0,321.7,228.1,12.0,0.237,0.033
58.28,CARRY,14.87,-0.02,-9.48,15.08,-0.01,1,0,321.8,227.4,12.7,0.252,0.035
58.33,CARRY,14.89,-0.02,-9.48,15.1,-0.01,1,0,321.7,228.2,12.0,0.237,0.034
58.38,CARRY,14.89,-0.02,-9.48,15.11,-0.01,1,0,321.8,227.4,12.7,0.251,0.036
58.43,CARRY,14.92,-0.02,-9.48,15.12,-0.01,1,0,321.7,228.2,12.0,0.237,0.035
58.48,CARRY,14.92,-0.02,-9.48,15.13,-0.01,1,0,321.8,227.4,12.7,0.251,0.037
58.53,CARRY,14.94,-0.02,-9.48,15.15,-0.01,1,0,321.8,228.2,12.0,0.237,0.036
58.58,CARRY,14.94,-0.02,-9.48,15.16,-0.01,1,0,321.9,227.4,12.7,0.251,0.037
58.63,CARRY,14.97,-0.02,-9.48,15.17,-0.01,1,0,321.8,228.1,12.0,0.237,0.036
58.68,CARRY,14.97,-0.02,-9.48,15.18,-0.01,1,0,321.9,227.4,12.7,0.252,0.038
58.73,CARRY,14.99,-0.02,-9.48,15.2,-0.01,1,0,321.8,228.1,12.0,0.238,0.037
58.78,CARRY,14.99,-0.02,-9.48,15.21,-0.01,1,0,321.9,227.4,12.8,0.252,0.039
58.83,CARRY,15.02,-0.02,-9.48,15.22,-0.01,1,0,321.8,228.1,12.0,0.238,0.037
58.88,CARRY,15.02,-0.02,-9.48,15.23,-0.01,1,0,321.9,227.4,12.8,0.253,0.039
58.93,CARRY,15.04,-0.02,-9.48,15.25,-0.01,1,0,321.9,228.1,12.1,0.238,0.037
58.98,CARRY,15.04,-0.02,-9.48,15.26,-0.01,1,0,321.9,227.4,12.8,0.253,0.039
59.03,CARRY,15.07,-0.02,-9.48,15.27,-0.01,1,0,321.9,228.1,12.1,0.239,0.037
59.08,CARRY,15.07,-0.02,-9.48,15.28,-0.01,1,0,322.0,227.3,12.8,0.253,0.039
59.13,CARRY,15.09,-0.02,-9.48,15.3,-0.01,1,0,321.8,228.0,12.1,0.239,0.037
59.18,CARRY,15.09,-0.02,-9.48,15.31,-0.01,1,0,321.9,227.3,12.8,0.254,0.039
59.23,CARRY,15.12,-0.02,-9.48,15.32,-0.01,1,0,321.8,228.0,12.1,0.24,0.037
59.28,CARRY,15.12,-0.02,-9.48,15.33,-0.01,1,0,321.9,227.3,12.8,0.254,0.038
59.33,CARRY,15.14,-0.02,-9.48,15.35,-0.01,1,0,321.8,228.0,12.1,0.24,0.036
59.38,CARRY,15.14,-0.02,-9.48,15.36,-0.01,1,0,321.9,227.3,12.9,0.255,0.038
59.43,CARRY,15.16,-0.02,-9.48,15.37,-0.01,1,0,321.8,228.0,12.1,0.24,0.035
59.48,CARRY,15.16,-0.02,-9.48,15.38,-0.01,1,0,321.9,227.3,12.9,0.255,0.037
59.53,CARRY,15.19,-0.02,-9.48,15.4,-0.01,1,0,321.7,227.9,12.2,0.241,0.035
59.58,CARRY,15.19,-0.02,-9.48,15.41,-0.01,1,0,321.8,227.2,12.9,0.256,0.036
59.63,CARRY,15.21,-0.02,-9.48,15.42,-0.01,1,0,321.7,227.9,12.2,0.242,0.034
59.68,CARRY,15.21,-0.02,-9.48,15.43,-0.01,1,0,321.8,227.2,12.9,0.256,0.036
59.73,CARRY,15.24,-0.02,-9.48,15.45,-0.01,1,0,321.7,227.9,12.2,0.242,0.033
59.78,CARRY,15.24,-0.02,-9.48,15.46,-0.01,1,0,321.8,227.2,12.9,0.257,0.035
59.83,CARRY,15.26,-0.02,-9.48,15.47,-0.01,1,0,321.6,227.9,12.2,0.242,0.033
59.88,CARRY,15.26,-0.02,-9.48,15.49,-0.01,1,0,321.7,227.2,13.0,0.257,0.035
59.93,CARRY,15.29,-0.02,-9.49,15.5,-0.01,1,0,321.6,227.9,12.2,0.243,0.032
59.98,CARRY,15.29,-0.02,-9.49,15.51,-0.01,1,0,321.7,227.1,13.0,0.257,0.034
60.03,CARRY,15.31,-0.02,-9.49,15.52,-0.01,1,0,321.6,227.9,12.3,0.243,0.032
60.08,CARRY,15.31,-0.02,-9.49,15.54,-0.01,1,0,321.7,227.1,13.0,0.258,0.033
60.13,CARRY,15.34,-0.02,-9.49,15.55,-0.01,1,0,321.6,227.8,12.3,0.243,0.031
60.19,CARRY,15.34,-0.02,-9.49,15.56,-0.01,1,0,321.6,227.1,13.0,0.258,0.033
60.24,CARRY,15.36,-0.02,-9.49,15.57,-0.01,1,0,321.5,227.8,12.3,0.244,0.031
60.29,CARRY,15.36,-0.02,-9.49,15.59,-0.01,1,0,321.6,227.1,13.0,0.258,0.033
60.34,CARRY,15.39,-0.01,-9.49,15.6,-0.01,1,0,321.5,227.8,12.3,0.244,0.03
60.39,CARRY,15.39,-0.01,-9.49,15.61,-0.01,1,0,321.6,227.1,13.0,0.258,0.032
60.44,CARRY,15.41,-0.01,-9.49,15.62,-0.01,1,0,321.5,227.9,12.2,0.243,0.03
60.49,CARRY,15.41,-0.01,-9.49,15.64,-0.01,1,0,321.6,227.1,13.0,0.257,0.032
60.54,CARRY,15.44,-0.01,-9.49,15.65,-0.01,1,0,321.5,227.9,12.2,0.243,0.03
60.59,CARRY,15.44,-0.01,-9.49,15.66,-0.01,1,0,321.6,227.1,13.0,0.257,0.032
60.64,CARRY,15.46,-0.01,-9.49,15.67,-0.01,1,0,321.5,227.8,12.2,0.243,0.03
60.69,CARRY,15.46,-0.01,-9.49,15.69,-0.01,1,0,321.6,227.1,13.0,0.258,0.031
60.74,CARRY,15.49,-0.01,-9.49,15.7,-0.01,1,0,321.5,227.8,12.3,0.243,0.029
60.79,CARRY,15.49,-0.01,-9.49,15.71,-0.01,1,0,321.5,227.1,13.0,0.258,0.031
60.84,CARRY,15.51,-0.01,-9.49,15.72,-0.01,1,0,321.4,227.8,12.3,0.244,0.028
60.89,CARRY,15.51,-0.01,-9.49,15.74,-0.01,1,0,321.5,227.1,13.0,0.258,0.03
60.94,CARRY,15.54,-0.01,-9.49,15.75,-0.01,1,0,321.4,227.8,12.3,0.244,0.027
60.99,CARRY,15.54,-0.01,-9.49,15.76,-0.01,1,0,321.5,227.1,13.0,0.258,0.029
61.04,CARRY,15.56,-0.01,-9.49,15.77,-0.01,1,0,321.3,227.8,12.3,0.244,0.027
61.09,CARRY,15.56,-0.01,-9.49,15.79,-0.01,1,0,321.4,227.1,13.0,0.258,0.028
61.14,CARRY,15.59,-0.01,-9.49,15.8,-0.01,1,0,321.3,227.8,12.3,0.244,0.026
61.19,CARRY,15.59,-0.01,-9.49,15.81,-0.01,1,0,321.4,227.1,13.0,0.259,0.028
61.24,CARRY,15.61,-0.01,-9.49,15.82,-0.01,1,0,321.3,227.8,12.3,0.244,0.025
61.29,CARRY,15.61,-0.01,-9.49,15.84,-0.01,1,0,321.3,227.1,13.0,0.259,0.027
61.34,CARRY,15.64,-0.01,-9.49,15.85,-0.01,1,0,321.2,227.8,12.3,0.244,0.024
61.39,CARRY,15.64,-0.01,-9.49,15.86,-0.01,1,0,321.3,227.1,13.0,0.259,0.026
61.44,CARRY,15.66,-0.01,-9.49,15.87,-0.01,1,0,321.2,227.8,12.3,0.244,0.024
61.49,CARRY,15.66,-0.01,-9.49,15.89,-0.01,1,0,321.3,227.1,13.0,0.258,0.026
61.54,CARRY,15.69,-0.01,-9.49,15.9,-0.01,1,0,321.2,227.8,12.2,0.244,0.023
61.59,CARRY,15.69,-0.01,-9.49,15.91,-0.01,1,0,321.3,227.1,13.0,0.258,0.025
61.64,CARRY,15.71,-0.01,-9.49,15.92,-0.01,1,0,321.2,227.8,12.2,0.244,0.023
61.69,CARRY,15.71,-0.01,-9.49,15.94,-0.01,1,0,321.2,227.1,13.0,0.258,0.025
61.74,CARRY,15.74,-0.01,-9.49,15.95,-0.01,1,0,321.2,227.8,12.2,0.243,0.023
61.79,CARRY,15.74,-0.01,-9.49,15.96,-0.01,1,0,321.2,227.1,13.0,0.258,0.025
61.84,CARRY,15.76,-0.01,-9.49,15.97,-0.01,1,0,321.2,227.9,12.2,0.243,0.023
61.89,CARRY,15.76,-0.01,-9.49,15.99,-0.01,1,0,321.3,227.1,12.9,0.257,0.025
61.94,CARRY,15.79,-0.01,-9.49,16.0,-0.01,1,0,321.2,227.9,12.2,0.242,0.023
61.99,CARRY,15.79,-0.01,-9.49,16.01,-0.01,1,0,321.3,227.2,12.9,0.257,0.025
62.04,CARRY,15.82,-0.01,-9.49,16.02,-0.01,1,0,321.2,227.9,12.1,0.242,0.024
62.09,CARRY,15.82,-0.01,-9.49,16.04,-0.01,1,0,321.3,227.2,12.9,0.256,0.026
62.14,CARRY,15.84,-0.01,-9.49,16.05,-0.01,1,0,321.2,227.9,12.1,0.241,0.024
62.19,CARRY,15.84,-0.01,-9.49,16.06,-0.01,1,0,321.3,227.2,12.9,0.256,0.026
62.24,CARRY,15.87,-0.01,-9.49,16.07,-0.01,1,0,321.2,227.9,12.1,0.241,0.025
62.29,CARRY,15.87,-0.01,-9.49,16.09,-0.01,1,0,321.3,227.2,12.8,0.256,0.026
62.34,CARRY,15.89,-0.01,-9.49,16.1,-0.01,1,0,321.3,228.0,12.1,0.241,0.025
62.39,CARRY,15.89,-0.01,-9.49,16.11,-0.01,1,0,321.3,227.2,12.8,0.255,0.027
62.44,CARRY,15.92,-0.01,-9.49,16.12,-0.01,1,0,321.3,228.0,12.1,0.24,0.026
62.49,CARRY,15.92,-0.01,-9.49,16.14,-0.01,1,0,321.4,227.3,12.8,0.255,0.028
62.54,CARRY,15.94,-0.01,-9.49,16.15,-0.01,1,0,321.3,228.1,12.0,0.239,0.026
62.59,CARRY,15.94,-0.01,-9.49,16.16,-0.01,1,0,321.4,227.3,12.7,0.253,0.028
62.64,CARRY,15.97,-0.01,-9.49,16.17,-0.01,1,0,321.3,228.1,12.0,0.238,0.027
62.69,CARRY,15.97,-0.01,-9.49,16.19,-0.01,1,0,321.4,227.4,12.7,0.253,0.029
62.74,CARRY,15.99,-0.01,-9.49,16.2,-0.01,1,0,321.4,228.1,12.0,0.238,0.027
62.79,CARRY,15.99,-0.01,-9.49,16.21,-0.01,1,0,321.5,227.4,12.7,0.253,0.029
62.84,CARRY,16.02,-0.01,-9.49,16.22,-0.01,1,0,321.4,228.1,12.0,0.238,0.028
62.89,CARRY,16.02,-0.01,-9.49,16.24,-0.01,1,0,321.5,227.4,12.7,0.253,0.03
62.94,CARRY,16.04,-0.01,-9.49,16.25,-0.01,1,0,321.4,228.1,12.0,0.238,0.028
62.99,CARRY,16.04,-0.01,-9.49,16.26,-0.01,1,0,321.5,227.4,12.7,0.253,0.03
63.04,CARRY,16.07,-0.01,-9.49,16.27,-0.01,1,0,321.4,228.1,12.0,0.238,0.029
63.09,CARRY,16.07,-0.01,-9.49,16.29,-0.01,1,0,321.5,227.3,12.7,0.253,0.031
63.14,CARRY,16.09,-0.01,-9.49,16.3,-0.01,1,0,321.5,228.1,12.0,0.239,0.029
63.19,CARRY,16.09,-0.01,-9.49,16.31,-0.01,1,0,321.5,227.3,12.8,0.253,0.031
63.24,CARRY,16.12,-0.01,-9.49,16.32,-0.01,1,0,321.5,228.0,12.0,0.239,0.03
63.29,CARRY,16.12,-0.01,-9.49,16.34,-0.01,1,0,321.6,227.3,12.8,0.254,0.031
63.34,CARRY,16.14,-0.01,-9.49,16.35,-0.01,1,0,321.5,228.0,12.1,0.24,0.03
63.39,CARRY,16.14,-0.01,-9.49,16.36,-0.01,1,0,321.6,227.3,12.8,0.254,0.032
63.44,CARRY,16.17,-0.01,-9.49,16.37,-0.01,1,0,321.5,228.0,12.1,0.24,0.03
63.49,CARRY,16.17,-0.01,-9.49,16.39,-0.01,1,0,321.6,227.3,12.8,0.254,0.032
63.54,CARRY,16.19,-0.02,-9.49,16.4,-0.01,1,0,321.5,228.0,12.1,0.24,0.03
63.59,CARRY,16.19,-0.02,-9.49,16.41,-0.01,1,0,321.6,227.3,12.8,0.255,0.032
63.64,CARRY,16.22,-0.02,-9.49,16.42,-0.01,1,0,321.5,228.0,12.1,0.24,0.03
63.69,CARRY,16.22,-0.02,-9.49,16.44,-0.01,1,0,321.6,227.2,12.9,0.255,0.032
63.74,CARRY,16.24,-0.02,-9.49,16.45,-0.01,1,0,321.5,227.9,12.2,0.241,0.031
63.79,CARRY,16.24,-0.02,-9.49,16.46,-0.01,1,0,321.6,227.2,12.9,0.256,0.032
63.84,CARRY,16.27,-0.02,-9.49,16.47,-0.01,1,0,321.5,227.9,12.2,0.242,0.031
63.89,CARRY,16.27,-0.02,-9.49,16.49,-0.01,1,0,321.6,227.2,12.9,0.256,0.032
63.94,CARRY,16.29,-0.02,-9.49,16.5,-0.01,1,0,321.5,227.9,12.2,0.242,0.031
63.99,CARRY,16.29,-0.02,-9.49,16.51,-0.01,1,0,321.6,227.2,12.9,0.256,0.032
64.04,CARRY,16.32,-0.02,-9.49,16.52,-0.01,1,0,321.5,227.9,12.2,0.241,0.031
64.09,CARRY,16.32,-0.02,-9.49,16.54,-0.01,1,0,321.6,227.2,12.9,0.256,0.033
64.14,CARRY,16.34,-0.02,-9.49,16.55,-0.01,1,0,321.5,227.9,12.2,0.241,0.031
64.19,CARRY,16.34,-0.02,-9.49,16.56,-0.01,1,0,321.6,227.2,12.9,0.256,0.032
