t_s,state,copter_n,copter_e,copter_d,rover_n,rover_e,in_fov,occluded,bbox_cx,bbox_cy,px_err,vx_cmd,vy_cmd
25.33,CARRY,82.09,-0.0,-9.49,82.93,-0.01,1,0,327.2,191.7,48.8,0.965,0.143
25.38,CARRY,82.09,-0.0,-9.49,82.98,-0.01,1,0,327.6,188.8,51.7,1.023,0.152
25.43,CARRY,82.19,-0.0,-9.49,83.03,-0.01,1,0,327.2,191.7,48.8,0.965,0.143
25.48,CARRY,82.19,-0.0,-9.49,83.08,-0.01,1,0,327.6,188.8,51.7,1.023,0.152
25.53,CARRY,82.29,-0.01,-9.49,83.13,-0.01,1,0,327.2,191.7,48.8,0.966,0.144
25.58,CARRY,82.29,-0.01,-9.49,83.18,-0.01,1,0,327.6,188.8,51.7,1.023,0.153
25.63,CARRY,82.4,-0.01,-9.49,83.23,-0.01,1,0,327.2,191.9,48.7,0.963,0.144
25.68,CARRY,82.4,-0.01,-9.49,83.28,-0.01,1,0,327.6,189.0,51.6,1.021,0.152
25.73,CARRY,82.5,-0.01,-9.49,83.33,-0.01,1,0,327.2,191.8,48.7,0.963,0.144
25.78,CARRY,82.5,-0.01,-9.49,83.38,-0.01,1,0,327.6,188.9,51.6,1.021,0.153
25.83,CARRY,82.6,-0.01,-9.49,83.43,-0.01,1,0,327.2,191.8,48.7,0.964,0.144
25.88,CARRY,82.6,-0.01,-9.49,83.48,-0.01,1,0,327.6,188.9,51.6,1.021,0.153
25.93,CARRY,82.69,-0.01,-9.49,83.53,-0.01,1,0,327.2,191.8,48.7,0.964,0.145
25.98,CARRY,82.69,-0.01,-9.49,83.58,-0.01,1,0,327.7,188.9,51.7,1.022,0.153
26.03,CARRY,82.79,-0.01,-9.49,83.63,-0.01,1,0,327.2,191.8,48.8,0.964,0.145
26.08,CARRY,82.79,-0.01,-9.49,83.68,-0.01,1,0,327.7,188.9,51.7,1.022,0.153
26.13,CARRY,82.89,-0.01,-9.49,83.73,-0.01,1,0,327.3,191.8,48.8,0.965,0.145
26.19,CARRY,82.89,-0.01,-9.49,83.78,-0.01,1,0,327.7,188.9,51.7,1.023,0.154
26.24,CARRY,82.99,-0.01,-9.49,83.83,-0.01,1,0,327.3,191.7,48.8,0.965,0.145
26.29,CARRY,82.99,-0.01,-9.49,83.88,-0.01,1,0,327.7,188.9,51.7,1.023,0.154
26.34,CARRY,83.09,-0.01,-9.49,83.93,-0.01,1,0,327.3,191.7,48.8,0.965,0.145
26.39,CARRY,83.09,-0.01,-9.49,83.98,-0.01,1,0,327.7,188.8,51.7,1.023,0.154
26.44,CARRY,83.19,-0.01,-9.49,84.03,-0.01,1,0,327.3,191.7,48.8,0.965,0.145
26.49,CARRY,83.19,-0.01,-9.49,84.08,-0.01,1,0,327.7,188.8,51.7,1.023,0.154
26.54,CARRY,83.29,-0.01,-9.49,84.13,-0.01,1,0,327.3,191.7,48.8,0.965,0.145
26.59,CARRY,83.29,-0.01,-9.49,84.18,-0.01,1,0,327.7,188.8,51.7,1.023,0.154
26.64,CARRY,83.39,-0.01,-9.49,84.23,-0.01,1,0,327.3,191.7,48.8,0.965,0.145
26.69,CARRY,83.39,-0.01,-9.49,84.28,-0.01,1,0,327.7,188.9,51.7,1.023,0.154
26.74,CARRY,83.5,-0.01,-9.49,84.33,-0.01,1,0,327.3,191.8,48.8,0.965,0.146
26.79,CARRY,83.5,-0.01,-9.49,84.38,-0.01,1,0,327.7,188.9,51.7,1.023,0.154
26.84,CARRY,83.59,-0.01,-9.49,84.43,-0.01,1,0,327.3,191.7,48.8,0.965,0.146
26.89,CARRY,83.59,-0.01,-9.49,84.48,-0.01,1,0,327.8,188.8,51.8,1.023,0.155
26.94,CARRY,83.7,-0.01,-9.49,84.53,-0.01,1,0,327.3,191.8,48.8,0.964,0.147
26.99,CARRY,83.7,-0.01,-9.49,84.58,-0.01,1,0,327.8,188.9,51.7,1.022,0.155
27.04,CARRY,83.8,-0.01,-9.49,84.63,-0.01,1,0,327.3,191.8,48.7,0.963,0.147
27.09,CARRY,83.8,-0.01,-9.49,84.68,-0.01,1,0,327.8,188.9,51.6,1.021,0.156
27.14,CARRY,83.9,-0.01,-9.49,84.73,-0.01,1,0,327.4,191.9,48.7,0.962,0.147
27.19,CARRY,83.9,-0.01,-9.49,84.78,-0.01,1,0,327.8,189.0,51.6,1.02,0.156
27.24,CARRY,84.0,-0.01,-9.49,84.83,-0.01,1,0,327.4,191.9,48.6,0.961,0.147
27.29,CARRY,84.0,-0.01,-9.49,84.88,-0.01,1,0,327.8,189.0,51.6,1.019,0.156
27.34,CARRY,84.1,-0.01,-9.49,84.93,-0.01,1,0,327.4,192.0,48.6,0.961,0.148
27.39,CARRY,84.1,-0.01,-9.49,84.98,-0.01,1,0,327.8,189.1,51.5,1.018,0.156
27.44,CARRY,84.2,-0.01,-9.48,85.03,-0.01,1,0,327.4,192.0,48.6,0.96,0.148
27.49,CARRY,84.2,-0.01,-9.48,85.08,-0.01,1,0,327.8,189.1,51.5,1.018,0.156
27.54,CARRY,84.3,-0.01,-9.48,85.13,-0.01,1,0,327.4,192.0,48.5,0.959,0.148
27.59,CARRY,84.3,-0.01,-9.48,85.18,-0.01,1,0,327.8,189.1,51.5,1.017,0.156
27.64,CARRY,84.4,-0.01,-9.48,85.23,-0.01,1,0,327.4,192.1,48.5,0.959,0.148
27.69,CARRY,84.4,-0.01,-9.48,85.28,-0.01,1,0,327.8,189.2,51.4,1.017,0.156
27.74,CARRY,84.5,-0.01,-9.48,85.33,-0.01,1,0,327.3,192.2,48.3,0.955,0.147
27.79,CARRY,84.5,-0.01,-9.48,85.38,-0.01,1,0,327.8,189.3,51.3,1.013,0.156
27.84,CARRY,84.6,-0.01,-9.48,85.43,-0.01,1,0,327.3,192.3,48.3,0.955,0.147
27.89,CARRY,84.6,-0.01,-9.48,85.48,-0.01,1,0,327.8,189.4,51.2,1.013,0.155
27.94,CARRY,84.71,-0.01,-9.48,85.53,-0.01,1,0,327.3,192.3,48.3,0.954,0.146
27.99,CARRY,84.71,-0.01,-9.48,85.58,-0.01,1,0,327.7,189.4,51.2,1.013,0.155
28.04,CARRY,84.81,-0.01,-9.48,85.63,-0.01,1,0,327.3,192.3,48.3,0.955,0.146
28.09,CARRY,84.81,-0.01,-9.48,85.68,-0.01,1,0,327.7,189.4,51.2,1.012,0.155
28.14,CARRY,84.91,-0.01,-9.48,85.73,-0.01,1,0,327.3,192.3,48.3,0.955,0.146
28.19,CARRY,84.91,-0.01,-9.48,85.78,-0.01,1,0,327.7,189.4,51.2,1.013,0.154
28.24,CARRY,85.01,-0.01,-9.48,85.83,-0.01,1,0,327.3,192.3,48.3,0.955,0.145
28.29,CARRY,85.01,-0.01,-9.48,85.88,-0.01,1,0,327.7,189.4,51.2,1.013,0.154
28.34,CARRY,85.11,-0.01,-9.48,85.93,-0.01,1,0,327.3,192.3,48.3,0.955,0.145
28.39,CARRY,85.11,-0.01,-9.48,85.98,-0.01,1,0,327.7,189.4,51.2,1.013,0.154
28.44,CARRY,85.21,-0.01,-9.48,86.03,-0.01,1,0,327.3,192.3,48.3,0.955,0.145
28.49,CARRY,85.21,-0.01,-9.48,86.08,-0.01,1,0,327.7,189.4,51.2,1.013,0.154
28.54,CARRY,85.31,-0.01,-9.48,86.13,-0.01,1,0,327.2,192.2,48.3,0.955,0.145
28.59,CARRY,85.31,-0.01,-9.48,86.18,-0.01,1,0,327.7,189.3,51.2,1.013,0.154
28.64,CARRY,85.41,-0.01,-9.48,86.23,-0.01,1,0,327.2,192.2,48.3,0.956,0.145
28.69,CARRY,85.41,-0.01,-9.48,86.28,-0.01,1,0,327.7,189.3,51.3,1.014,0.154
28.74,CARRY,85.51,-0.01,-9.48,86.33,-0.01,1,0,327.2,192.2,48.4,0.957,0.145
28.79,CARRY,85.51,-0.01,-9.48,86.38,-0.01,1,0,327.7,189.3,51.3,1.015,0.153
28.84,CARRY,85.61,-0.01,-9.48,86.43,-0.01,1,0,327.2,192.1,48.4,0.957,0.145
28.89,CARRY,85.61,-0.01,-9.48,86.48,-0.01,1,0,327.7,189.2,51.3,1.015,0.153
28.94,CARRY,85.7,-0.01,-9.48,86.53,-0.01,1,0,327.2,192.0,48.6,0.96,0.145
28.99,CARRY,85.7,-0.01,-9.48,86.58,-0.01,1,0,327.7,189.1,51.5,1.018,0.153
29.04,CARRY,85.8,-0.01,-9.48,86.63,-0.01,1,0,327.2,191.9,48.6,0.961,0.145
29.09,CARRY,85.8,-0.01,-9.48,86.68,-0.01,1,0,327.7,189.1,51.5,1.019,0.153
29.14,CARRY,85.9,-0.01,-9.48,86.73,-0.01,1,0,327.2,191.9,48.6,0.962,0.145
29.19,CARRY,85.9,-0.01,-9.48,86.78,-0.01,1,0,327.7,189.0,51.6,1.02,0.153
29.24,CARRY,86.0,-0.01,-9.48,86.83,-0.01,1,0,327.2,191.9,48.7,0.963,0.145
29.29,CARRY,86.0,-0.01,-9.48,86.88,-0.01,1,0,327.7,189.0,51.6,1.021,0.153
29.34,CARRY,86.1,-0.01,-9.48,86.93,-0.01,1,0,327.2,191.8,48.7,0.963,0.145
29.39,CARRY,86.1,-0.01,-9.48,86.98,-0.01,1,0,327.7,188.9,51.6,1.021,0.153
29.44,CARRY,86.2,-0.01,-9.48,87.03,-0.01,1,0,327.2,191.8,48.7,0.964,0.145
29.49,CARRY,86.2,-0.01,-9.48,87.08,-0.01,1,0,327.7,188.9,51.7,1.022,0.153
29.54,CARRY,86.3,-0.01,-9.48,87.13,-0.01,1,0,327.2,191.8,48.8,0.965,0.144
29.59,CARRY,86.3,-0.01,-9.48,87.18,-0.01,1,0,327.7,188.9,51.7,1.023,0.153
29.64,CARRY,86.4,-0.01,-9.48,87.23,-0.01,1,0,327.2,191.7,48.8,0.965,0.144
29.69,CARRY,86.4,-0.01,-9.48,87.28,-0.01,1,0,327.7,188.8,51.7,1.023,0.153
29.74,CARRY,86.5,-0.01,-9.48,87.33,-0.01,1,0,327.2,191.9,48.7,0.962,0.144
29.79,CARRY,86.5,-0.01,-9.48,87.38,-0.01,1,0,327.6,189.0,51.6,1.02,0.153
29.84,CARRY,86.6,-0.01,-9.48,87.43,-0.01,1,0,327.2,191.9,48.7,0.962,0.144
29.89,CARRY,86.6,-0.01,-9.48,87.48,-0.01,1,0,327.6,189.0,51.6,1.02,0.153
29.94,CARRY,86.7,-0.01,-9.49,87.54,-0.01,1,0,327.2,191.9,48.7,0.963,0.144
29.99,CARRY,86.7,-0.01,-9.49,87.59,-0.01,1,0,327.6,189.0,51.6,1.02,0.152
30.04,CARRY,86.8,-0.01,-9.49,87.64,-0.01,1,1,,,,0.0,0.0
30.09,CARRY,86.8,-0.01,-9.49,87.69,-0.01,1,1,,,,0.0,0.0
30.14,CARRY,86.9,-0.01,-9.49,87.74,-0.01,1,1,,,,0.0,0.0
30.19,CARRY,86.9,-0.01,-9.49,87.79,-0.01,1,1,,,,0.0,0.0
30.24,CARRY,87.0,-0.01,-9.49,87.84,-0.01,1,1,,,,0.0,0.0
30.29,CARRY,87.0,-0.01,-9.49,87.89,-0.01,1,1,,,,0.0,0.0
30.34,CARRY,87.1,-0.01,-9.49,87.94,-0.01,1,1,,,,0.0,0.0
30.39,CARRY,87.1,-0.01,-9.49,87.99,-0.01,1,1,,,,0.0,0.0
30.44,CARRY,87.19,-0.01,-9.49,88.04,-0.01,1,1,,,,0.0,0.0
30.49,CARRY,87.19,-0.01,-9.49,88.09,-0.01,1,1,,,,0.0,0.0
30.54,CARRY,87.27,-0.01,-9.49,88.14,-0.01,1,1,,,,0.0,0.0
30.59,CARRY,87.27,-0.01,-9.49,88.19,-0.01,1,1,,,,0.0,0.0
30.64,CARRY,87.33,-0.01,-9.48,88.24,-0.01,1,1,,,,0.0,0.0
30.69,CARRY,87.33,-0.01,-9.48,88.29,-0.01,1,1,,,,0.0,0.0
30.74,CARRY,87.38,-0.0,-9.49,88.34,-0.01,1,1,,,,0.0,0.0
30.79,CARRY,87.38,-0.0,-9.49,88.39,-0.01,1,1,,,,0.0,0.0
30.84,CARRY,87.42,-0.0,-9.49,88.44,-0.01,1,1,,,,0.0,0.0
30.89,CARRY,87.42,-0.0,-9.49,88.49,-0.01,1,1,,,,0.0,0.0
30.94,CARRY,87.46,-0.0,-9.49,88.54,-0.01,1,1,,,,0.0,0.0
30.99,CARRY,87.46,-0.0,-9.49,88.59,-0.01,1,1,,,,0.0,0.0
31.04,CARRY,87.48,-0.0,-9.49,88.64,-0.01,1,1,,,,0.0,0.0
31.09,CARRY,87.48,-0.0,-9.49,88.69,-0.01,1,1,,,,0.0,0.0
31.14,CARRY,87.5,-0.0,-9.49,88.74,-0.01,1,1,,,,0.0,0.0
31.19,CARRY,87.5,-0.0,-9.49,88.79,-0.01,1,1,,,,0.0,0.0
31.24,CARRY,87.51,-0.0,-9.49,88.84,-0.01,1,1,,,,0.0,0.0
31.29,CARRY,87.51,-0.0,-9.49,88.89,-0.01,1,1,,,,0.0,0.0
31.34,CARRY,87.52,-0.0,-9.49,88.94,-0.01,1,1,,,,0.0,0.0
31.39,CARRY,87.52,-0.0,-9.49,88.99,-0.01,1,1,,,,0.0,0.0
31.44,CARRY,87.53,-0.0,-9.49,89.04,-0.01,1,1,,,,0.0,0.0
31.49,CARRY,87.53,-0.0,-9.49,89.09,-0.01,1,1,,,,0.0,0.0
31.54,CARRY,87.54,-0.0,-9.49,89.14,-0.01,1,1,,,,0.0,0.0
31.59,CARRY,87.54,-0.0,-9.49,89.19,-0.01,1,1,,,,0.0,0.0
31.64,CARRY,87.55,-0.0,-9.49,89.24,-0.01,1,1,,,,0.0,0.0
31.69,CARRY,87.55,-0.0,-9.49,89.29,-0.01,1,1,,,,0.0,0.0
31.74,CARRY,87.55,-0.0,-9.49,89.34,-0.01,1,1,,,,0.0,0.0
31.79,CARRY,87.55,-0.0,-9.49,89.39,-0.01,1,1,,,,0.0,0.0
31.84,CARRY,87.55,-0.0,-9.49,89.44,-0.01,1,1,,,,0.0,0.0
31.89,CARRY,87.55,-0.0,-9.49,89.49,-0.01,1,1,,,,0.0,0.0
31.94,CARRY,87.56,-0.0,-9.49,89.54,-0.01,1,1,,,,0.0,0.0
31.99,CARRY,87.56,-0.0,-9.49,89.59,-0.01,1,1,,,,0.0,0.0
32.04,CARRY,87.56,-0.0,-9.49,89.64,-0.01,1,1,,,,0.0,0.0
32.09,CARRY,87.56,-0.0,-9.49,89.69,-0.01,1,1,,,,0.0,0.0
32.14,CARRY,87.56,-0.0,-9.49,89.74,-0.01,1,1,,,,0.0,0.0
32.19,CARRY,87.56,-0.0,-9.49,89.79,-0.01,1,1,,,,0.0,0.0
32.24,CARRY,87.56,0.0,-9.49,89.84,-0.01,1,1,,,,0.0,0.0
32.29,CARRY,87.56,0.0,-9.49,89.89,-0.01,1,1,,,,0.0,0.0
32.34,CARRY,87.57,0.0,-9.49,89.94,-0.01,1,1,,,,0.0,0.0
32.39,CARRY,87.57,0.0,-9.49,89.99,-0.01,1,1,,,,0.0,0.0
32.44,CARRY,87.57,0.0,-9.49,90.04,-0.01,1,1,,,,0.0,0.0
32.49,CARRY,87.57,0.0,-9.49,90.09,-0.01,1,1,,,,0.0,0.0
32.54,CARRY,87.57,0.0,-9.49,90.14,-0.01,1,1,,,,0.0,0.0
32.59,CARRY,87.57,0.0,-9.49,90.19,-0.01,1,1,,,,0.0,0.0
32.64,CARRY,87.57,0.0,-9.49,90.24,-0.01,1,1,,,,0.0,0.0
32.69,CARRY,87.57,0.0,-9.49,90.29,-0.01,1,1,,,,0.0,0.0
32.74,CARRY,87.57,0.0,-9.49,90.34,-0.01,1,1,,,,0.0,0.0
32.79,CARRY,87.57,0.0,-9.49,90.39,-0.01,1,1,,,,0.0,0.0
32.84,CARRY,87.57,0.0,-9.49,90.44,-0.01,1,1,,,,0.0,0.0
32.89,CARRY,87.57,0.0,-9.49,90.49,-0.01,1,1,,,,0.0,0.0
32.94,CARRY,87.57,0.0,-9.49,90.54,-0.01,1,1,,,,0.0,0.0
32.99,REGROUND,87.57,0.0,-9.49,90.59,-0.01,1,1,,,,0.0,0.0
33.04,REGROUND,87.57,0.0,-9.49,90.64,-0.01,1,1,,,,0.0,0.0
33.09,REGROUND,87.57,0.0,-9.49,90.69,-0.01,1,1,,,,0.0,0.0
33.14,REGROUND,87.57,0.0,-9.49,90.74,-0.01,1,1,,,,0.0,0.0
33.19,REGROUND,87.57,0.0,-9.49,90.79,-0.01,1,1,,,,0.0,0.0
33.24,REGROUND,87.57,0.0,-9.49,90.84,-0.01,1,1,,,,0.0,0.0
33.29,REGROUND,87.57,0.0,-9.49,90.89,-0.01,1,1,,,,0.0,0.0
33.34,REGROUND,87.57,0.0,-9.49,90.94,-0.01,1,1,,,,0.0,0.0
33.39,REGROUND,87.57,0.0,-9.49,90.99,-0.01,1,1,,,,0.0,0.0
33.44,REGROUND,87.57,0.0,-9.49,91.04,-0.01,1,1,,,,0.0,0.0
33.49,REGROUND,87.57,0.0,-9.49,91.09,-0.01,1,1,,,,0.0,0.0
33.55,REGROUND,87.57,-0.0,-9.49,91.14,-0.01,1,1,,,,0.0,0.0
33.6,REGROUND,87.57,-0.0,-9.49,91.19,-0.01,1,1,,,,0.0,0.0
33.65,REGROUND,87.57,-0.0,-9.49,91.24,-0.01,1,1,,,,0.0,0.0
33.7,REGROUND,87.57,-0.0,-9.49,91.29,-0.01,1,1,,,,0.0,0.0
33.75,REGROUND,87.57,-0.0,-9.49,91.34,-0.01,1,1,,,,0.0,0.0
33.8,REGROUND,87.57,-0.0,-9.49,91.39,-0.01,1,1,,,,0.0,0.0
33.85,REGROUND,87.57,-0.0,-9.49,91.44,-0.01,1,1,,,,0.0,0.0
33.9,REGROUND,87.57,-0.0,-9.49,91.49,-0.01,1,1,,,,0.0,0.0
33.95,REGROUND,87.57,-0.0,-9.49,91.54,-0.01,1,1,,,,0.0,0.0
34.0,REGROUND,87.57,-0.0,-9.49,91.59,-0.01,1,1,,,,0.0,0.0
34.05,REGROUND,87.56,-0.0,-9.49,91.64,-0.01,1,1,,,,0.0,0.0
34.1,REGROUND,87.56,-0.0,-9.49,91.69,-0.01,1,1,,,,0.0,0.0
34.15,REGROUND,87.56,-0.0,-9.49,91.74,-0.01,1,1,,,,0.0,0.0
34.2,REGROUND,87.56,-0.0,-9.49,91.79,-0.01,1,1,,,,0.0,0.0
34.25,REGROUND,87.56,-0.0,-9.49,91.84,-0.01,1,1,,,,0.0,0.0
34.3,REGROUND,87.56,-0.0,-9.49,91.89,-0.01,1,1,,,,0.0,0.0
34.35,REGROUND,87.56,-0.0,-9.49,91.94,-0.01,1,1,,,,0.0,0.0
34.4,REGROUND,87.56,-0.0,-9.49,91.99,-0.01,1,1,,,,0.0,0.0
34.45,REGROUND,87.56,-0.0,-9.49,92.04,-0.01,1,1,,,,0.0,0.0
34.5,REGROUND,87.56,-0.0,-9.49,92.09,-0.01,1,1,,,,0.0,0.0
34.55,REGROUND,87.56,-0.0,-9.49,92.14,-0.01,1,1,,,,0.0,0.0
34.6,REGROUND,87.56,-0.0,-9.49,92.19,-0.01,1,1,,,,0.0,0.0
34.65,REGROUND,87.56,-0.0,-9.48,92.24,-0.01,1,1,,,,0.0,0.0
34.7,REGROUND,87.56,-0.0,-9.48,92.29,-0.01,1,1,,,,0.0,0.0
34.75,REGROUND,87.56,-0.0,-9.48,92.34,-0.01,1,1,,,,0.0,0.0
34.8,REGROUND,87.56,-0.0,-9.48,92.39,-0.01,1,1,,,,0.0,0.0
34.85,REGROUND,87.55,-0.0,-9.48,92.44,-0.01,1,1,,,,0.0,0.0
34.9,REGROUND,87.55,-0.0,-9.48,92.49,-0.01,1,1,,,,0.0,0.0
34.95,REGROUND,87.55,-0.0,-9.48,92.54,-0.01,1,1,,,,0.0,0.0
35.0,REGROUND,87.55,-0.0,-9.48,92.59,-0.01,1,1,,,,0.0,0.0
35.05,REGROUND,87.55,-0.0,-9.48,92.64,-0.01,1,0,,,,0.0,0.0
35.1,REGROUND,87.55,-0.0,-9.48,92.69,-0.01,1,0,,,,0.0,0.0
35.15,REGROUND,87.55,-0.0,-9.48,92.74,-0.01,1,0,,,,0.0,0.0
35.2,REGROUND,87.55,-0.0,-9.48,92.79,-0.01,1,0,,,,0.0,0.0
35.25,REGROUND,87.55,-0.0,-9.48,92.84,-0.01,1,0,,,,0.0,0.0
35.3,REGROUND,87.55,-0.0,-9.48,92.89,-0.01,1,0,,,,0.0,0.0
35.35,REGROUND,87.55,-0.0,-9.48,92.94,-0.01,1,0,,,,0.0,0.0
35.4,REGROUND,87.55,-0.0,-9.48,92.99,-0.01,1,0,,,,0.0,0.0
35.45,REGROUND,87.55,-0.0,-9.48,93.04,-0.01,1,0,,,,0.0,0.0
35.5,REGROUND,87.55,-0.0,-9.48,93.09,-0.01,1,0,,,,0.0,0.0
35.55,REGROUND,87.55,-0.0,-9.48,93.14,-0.01,1,0,,,,0.0,0.0
35.6,REGROUND,87.55,-0.0,-9.48,93.19,-0.01,1,0,,,,0.0,0.0
35.65,REGROUND,87.55,-0.0,-9.48,93.24,-0.01,1,0,,,,0.0,0.0
35.7,REGROUND,87.55,-0.0,-9.48,93.29,-0.01,1,0,,,,0.0,0.0
35.75,REGROUND,87.54,-0.0,-9.48,93.34,-0.01,1,0,,,,0.0,0.0
35.8,REGROUND,87.54,-0.0,-9.48,93.39,-0.01,1,0,,,,0.0,0.0
35.85,REGROUND,87.54,-0.0,-9.48,93.44,-0.01,1,0,,,,0.0,0.0
35.9,REGROUND,87.54,-0.0,-9.48,93.49,-0.01,1,0,,,,0.0,0.0
35.95,REGROUND,87.54,-0.0,-9.48,93.54,-0.01,1,0,,,,0.0,0.0
36.0,REGROUND,87.54,-0.0,-9.48,93.59,-0.01,1,0,,,,0.0,0.0
36.05,REGROUND,87.54,-0.0,-9.48,93.64,-0.01,1,0,,,,0.0,0.0
36.1,REGROUND,87.54,-0.0,-9.48,93.69,-0.01,1,0,,,,0.0,0.0
36.15,REGROUND,87.54,-0.0,-9.48,93.74,-0.01,0,0,,,,0.0,0.0
36.2,REGROUND,87.54,-0.0,-9.48,93.79,-0.01,0,0,,,,0.0,0.0
36.25,REGROUND,87.54,-0.0,-9.48,93.84,-0.01,0,0,,,,0.0,0.0
36.3,REGROUND,87.54,-0.0,-9.48,93.89,-0.01,0,0,,,,0.0,0.0
36.35,REGROUND,87.54,-0.0,-9.48,93.94,-0.01,0,0,,,,0.0,0.0
36.4,REGROUND,87.54,-0.0,-9.48,93.99,-0.01,0,0,,,,0.0,0.0
36.45,REGROUND,87.54,-0.0,-9.48,94.04,-0.01,0,0,,,,0.0,0.0
36.5,REGROUND,87.54,-0.0,-9.48,94.09,-0.01,0,0,,,,0.0,0.0
36.55,REGROUND,87.54,-0.0,-9.48,94.14,-0.01,0,0,,,,0.0,0.0
36.6,REGROUND,87.54,-0.0,-9.48,94.19,-0.01,0,0,,,,0.0,0.0
36.65,REGROUND,87.54,-0.01,-9.48,94.24,-0.01,0,0,,,,0.0,0.0
36.7,REGROUND,87.54,-0.01,-9.48,94.29,-0.01,0,0,,,,0.0,0.0
36.75,REGROUND,87.54,-0.01,-9.48,94.34,-0.01,0,0,,,,0.0,0.0
36.8,REGROUND,87.54,-0.01,-9.48,94.39,-0.01,0,0,,,,0.0,0.0
36.85,REGROUND,87.54,-0.01,-9.48,94.44,-0.01,0,0,,,,0.0,0.0
36.9,REGROUND,87.54,-0.01,-9.48,94.49,-0.01,0,0,,,,0.0,0.0
36.95,REGROUND,87.54,-0.01,-9.48,94.54,-0.01,0,0,,,,0.0,0.0
37.0,REGROUND,87.54,-0.01,-9.48,94.59,-0.01,0,0,,,,0.0,0.0
37.05,REGROUND,87.54,-0.01,-9.48,94.64,-0.01,0,0,,,,0.0,0.0
37.1,REGROUND,87.54,-0.01,-9.48,94.69,-0.01,0,0,,,,0.0,0.0
37.15,REGROUND,87.54,-0.01,-9.48,94.74,-0.01,0,0,,,,0.0,0.0
37.2,REGROUND,87.54,-0.01,-9.48,94.79,-0.01,0,0,,,,0.0,0.0
37.25,REGROUND,87.53,-0.01,-9.48,94.84,-0.01,0,0,,,,0.0,0.0
37.3,REGROUND,87.53,-0.01,-9.48,94.89,-0.01,0,0,,,,0.0,0.0
37.35,REGROUND,87.53,-0.01,-9.49,94.94,-0.01,0,0,,,,0.0,0.0
37.4,REGROUND,87.53,-0.01,-9.49,94.99,-0.01,0,0,,,,0.0,0.0
37.45,REGROUND,87.53,-0.01,-9.49,95.04,-0.01,0,0,,,,0.0,0.0
37.5,REGROUND,87.53,-0.01,-9.49,95.09,-0.01,0,0,,,,0.0,0.0
37.55,REGROUND,87.53,-0.01,-9.49,95.14,-0.01,0,0,,,,0.0,0.0
37.6,REGROUND,87.53,-0.01,-9.49,95.19,-0.01,0,0,,,,0.0,0.0
37.65,REGROUND,87.53,-0.01,-9.49,95.24,-0.01,0,0,,,,0.0,0.0
37.7,REGROUND,87.53,-0.01,-9.49,95.29,-0.01,0,0,,,,0.0,0.0
37.75,REGROUND,87.53,-0.01,-9.49,95.34,-0.01,0,0,,,,0.0,0.0
37.8,REGROUND,87.53,-0.01,-9.49,95.39,-0.01,0,0,,,,0.0,0.0
37.85,REGROUND,87.53,-0.01,-9.49,95.44,-0.01,0,0,,,,0.0,0.0
37.9,REGROUND,87.53,-0.01,-9.49,95.49,-0.01,0,0,,,,0.0,0.0
37.95,REGROUND,87.53,-0.01,-9.49,95.54,-0.01,0,0,,,,0.0,0.0
38.0,REGROUND,87.53,-0.01,-9.49,95.59,-0.01,0,0,,,,0.0,0.0
38.05,REGROUND,87.53,-0.01,-9.49,95.64,-0.01,0,0,,,,0.0,0.0
38.1,REGROUND,87.53,-0.01,-9.49,95.69,-0.01,0,0,,,,0.0,0.0
38.15,REGROUND,87.53,-0.01,-9.49,95.74,-0.01,0,0,,,,0.0,0.0
38.2,REGROUND,87.53,-0.01,-9.49,95.79,-0.01,0,0,,,,0.0,0.0
38.25,REGROUND,87.53,-0.01,-9.49,95.84,-0.01,0,0,,,,0.0,0.0
38.3,REGROUND,87.53,-0.01,-9.49,95.89,-0.01,0,0,,,,0.0,0.0
38.35,REGROUND,87.53,-0.01,-9.49,95.95,-0.01,0,0,,,,0.0,0.0
38.4,REGROUND,87.53,-0.01,-9.49,96.0,-0.01,0,0,,,,0.0,0.0
38.45,REGROUND,87.53,-0.01,-9.49,96.05,-0.01,0,0,,,,0.0,0.0
38.5,REGROUND,87.53,-0.01,-9.49,96.1,-0.01,0,0,,,,0.0,0.0
38.55,REGROUND,87.53,-0.01,-9.49,96.15,-0.01,0,0,,,,0.0,0.0
38.6,REGROUND,87.53,-0.01,-9.49,96.2,-0.01,0,0,,,,0.0,0.0
38.65,REGROUND,87.52,-0.01,-9.49,96.25,-0.01,0,0,,,,0.0,0.0
38.7,REGROUND,87.52,-0.01,-9.49,96.3,-0.01,0,0,,,,0.0,0.0
38.75,REGROUND,87.52,-0.01,-9.49,96.35,-0.01,0,0,,,,0.0,0.0
38.8,REGROUND,87.52,-0.01,-9.49,96.4,-0.01,0,0,,,,0.0,0.0
38.85,REGROUND,87.52,-0.01,-9.49,96.45,-0.01,0,0,,,,0.0,0.0
38.9,REGROUND,87.52,-0.01,-9.49,96.5,-0.01,0,0,,,,0.0,0.0
38.95,REGROUND,87.52,-0.01,-9.49,96.55,-0.01,0,0,,,,0.0,0.0
39.0,REGROUND,87.52,-0.01,-9.49,96.6,-0.01,0,0,,,,0.0,0.0
39.05,REGROUND,87.52,-0.01,-9.49,96.65,-0.01,0,0,,,,0.0,0.0
39.1,REGROUND,87.52,-0.01,-9.49,96.7,-0.01,0,0,,,,0.0,0.0
